Accession,Dataset,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
ENCFF260KKZ,/experiments/ENCSR739VVT/,0,0,0,0,0,0,0,0,0,0
ENCFF437VOG,/experiments/ENCSR744GEU/,1,0,0,0,0,1,1,0,1,0
ENCFF943QCL,/experiments/ENCSR744GEU/,1,0,0,0,0,1,1,0,1,0
ENCFF457ZQN,/experiments/ENCSR745BIL/,1,0,0,0,0,0,0,1,0,0
ENCFF439RMU,/experiments/ENCSR746ZSV/,0,0,0,0,1,0,0,0,0,0
ENCFF832UNJ,/experiments/ENCSR750NTM/,0,0,0,0,0,0,0,0,1,0
ENCFF139SOX,/experiments/ENCSR750YOM/,0,0,0,1,0,0,0,0,0,0
ENCFF306CFO,/experiments/ENCSR750YOM/,0,0,0,1,0,0,0,0,0,0
ENCFF434XME,/experiments/ENCSR751CSY/,1,1,0,0,0,0,0,1,1,0
ENCFF997VKX,/experiments/ENCSR752YLF/,0,0,1,0,1,0,0,1,0,0
ENCFF923FKJ,/experiments/ENCSR754NDA/,0,0,0,0,0,0,1,0,0,0
ENCFF060IFR,/experiments/ENCSR754NDA/,0,0,0,0,0,0,1,0,0,0
ENCFF576RGH,/experiments/ENCSR755PSW/,0,0,0,0,0,0,0,0,0,0
ENCFF007BKB,/experiments/ENCSR755TJC/,1,0,1,0,0,0,0,0,0,0
ENCFF956VZN,/experiments/ENCSR755TJC/,1,0,1,0,0,0,0,0,0,0
ENCFF163QEA,/experiments/ENCSR756CKJ/,0,0,0,0,0,0,0,0,0,1
ENCFF930TLO,/experiments/ENCSR756CKJ/,0,0,0,0,0,0,0,0,0,1
ENCFF183PTD,/experiments/ENCSR756NPZ/,1,0,1,1,1,0,1,0,0,0
ENCFF495ZOZ,/experiments/ENCSR760SFB/,0,0,0,1,0,1,0,0,0,0
ENCFF539DGJ,/experiments/ENCSR761AJD/,0,0,0,0,1,1,0,0,0,1
ENCFF574FKW,/experiments/ENCSR766FAC/,0,0,0,0,0,0,0,0,0,1
ENCFF850KGS,/experiments/ENCSR766FAC/,0,0,0,0,0,0,0,0,0,1
ENCFF232ODO,/experiments/ENCSR767OEY/,0,0,0,0,0,0,0,0,0,0
ENCFF581HLQ,/experiments/ENCSR767OEY/,0,0,0,0,0,0,0,0,0,0
ENCFF068NOP,/experiments/ENCSR769UEW/,1,0,0,0,0,1,1,0,0,0
ENCFF997GSC,/experiments/ENCSR769UEW/,1,0,0,0,0,1,1,0,0,0
ENCFF912JVC,/experiments/ENCSR773KRC/,0,0,1,0,0,0,1,1,0,0
ENCFF038QQM,/experiments/ENCSR773KRC/,0,0,1,0,0,0,1,1,0,0
ENCFF191BRO,/experiments/ENCSR774RFN/,0,0,0,0,0,0,1,1,0,0
ENCFF004KTT,/experiments/ENCSR774RFN/,0,0,0,0,0,0,1,1,0,0
ENCFF273WXJ,/experiments/ENCSR775UPS/,0,0,0,1,1,1,1,0,1,1
ENCFF908SIL,/experiments/ENCSR777PDA/,0,0,0,1,0,0,1,0,0,0
ENCFF687BMD,/experiments/ENCSR785VKF/,1,0,0,1,0,0,0,0,0,0
ENCFF479BNC,/experiments/ENCSR786TSC/,0,0,1,0,0,0,0,0,0,0
ENCFF568MYZ,/experiments/ENCSR786TSC/,0,0,1,0,0,0,0,0,0,0
ENCFF810VLQ,/experiments/ENCSR790SPV/,0,1,1,0,0,1,1,0,0,0
ENCFF217VLB,/experiments/ENCSR790SPV/,0,1,1,0,0,1,1,0,0,0
ENCFF490VFL,/experiments/ENCSR795CAI/,0,1,1,0,0,0,0,0,0,0
ENCFF868IOA,/experiments/ENCSR795CAI/,0,1,1,0,0,0,0,0,0,0
ENCFF264UQQ,/experiments/ENCSR799EKA/,0,1,1,1,1,0,0,0,1,0
ENCFF610KTQ,/experiments/ENCSR800LOQ/,0,1,1,1,0,0,0,0,0,1
ENCFF365UUW,/experiments/ENCSR805SRN/,0,0,0,0,0,0,0,1,0,0
ENCFF362EMN,/experiments/ENCSR805SRN/,0,0,0,0,0,0,0,1,0,0
ENCFF161YHF,/experiments/ENCSR811FFO/,0,0,0,1,0,0,0,0,0,0
ENCFF661RIY,/experiments/ENCSR812PBU/,0,1,0,0,0,0,0,0,0,0
ENCFF376EVA,/experiments/ENCSR815VVI/,1,0,0,0,0,0,0,0,0,0
ENCFF359LZO,/experiments/ENCSR815VVI/,1,0,0,0,0,0,0,0,0,0
ENCFF283GNU,/experiments/ENCSR816NVJ/,0,0,0,1,0,0,0,0,1,0
ENCFF913RUT,/experiments/ENCSR816TOM/,0,0,0,1,0,0,0,0,1,0
ENCFF146CPZ,/experiments/ENCSR816TOM/,0,0,0,1,0,0,0,0,1,0
ENCFF268XIQ,/experiments/ENCSR819XBT/,1,0,0,0,0,0,0,0,1,0
ENCFF057BVQ,/experiments/ENCSR819XBT/,1,0,0,0,0,0,0,0,1,0
ENCFF241ABH,/experiments/ENCSR820DQJ/,0,1,0,0,0,0,1,1,0,1
ENCFF483TJU,/experiments/ENCSR820DQJ/,0,1,0,0,0,0,1,1,0,1
ENCFF864EZE,/experiments/ENCSR820GBM/,0,0,0,0,1,1,1,0,0,1
ENCFF009PZB,/experiments/ENCSR820UYE/,0,0,0,0,0,0,0,0,0,1
ENCFF937NJC,/experiments/ENCSR820UYE/,0,0,0,0,0,0,0,0,0,1
ENCFF865UYY,/experiments/ENCSR820WHR/,0,0,0,0,0,0,0,0,0,0
ENCFF497VHY,/experiments/ENCSR820WHR/,0,0,0,0,0,0,0,0,0,0
ENCFF543IYX,/experiments/ENCSR821ESG/,0,1,0,0,0,0,1,1,0,0
ENCFF992TBP,/experiments/ENCSR821VMD/,0,0,0,0,0,1,0,0,0,0
ENCFF693OCX,/experiments/ENCSR825FTY/,1,1,0,0,1,0,0,0,0,0
ENCFF361UNP,/experiments/ENCSR825FZL/,0,0,0,0,0,0,0,0,0,0
ENCFF505WTD,/experiments/ENCSR825SVO/,0,0,0,0,0,1,0,0,0,0
ENCFF315MYF,/experiments/ENCSR825SVO/,0,0,0,0,0,1,0,0,0,0
ENCFF238HQO,/experiments/ENCSR828ALT/,0,1,0,0,0,0,0,0,0,0
ENCFF218BZO,/experiments/ENCSR828MEJ/,0,0,0,1,0,0,0,1,1,0
ENCFF018AVT,/experiments/ENCSR828NSY/,0,1,0,0,0,0,0,0,0,0
ENCFF118YMC,/experiments/ENCSR828ZID/,0,0,0,0,1,1,0,0,1,0
ENCFF016HQT,/experiments/ENCSR828ZID/,0,0,0,0,1,1,0,0,1,0
ENCFF487SZW,/experiments/ENCSR829SLO/,0,0,1,0,1,0,0,1,0,0
ENCFF793PYD,/experiments/ENCSR830BSQ/,0,1,1,0,0,0,0,0,0,0
ENCFF363NIE,/experiments/ENCSR830BSQ/,0,1,1,0,0,0,0,0,0,0
ENCFF418PCV,/experiments/ENCSR831WYG/,0,0,0,0,0,1,1,0,0,1
ENCFF475RBN,/experiments/ENCSR832DWW/,0,0,0,0,0,0,0,0,0,0
ENCFF744PVS,/experiments/ENCSR834YLD/,0,0,0,0,0,0,0,0,1,0
ENCFF484RCY,/experiments/ENCSR834YLD/,0,0,0,0,0,0,0,0,1,0
ENCFF305DED,/experiments/ENCSR835ZOK/,1,0,0,0,0,0,0,1,0,1
ENCFF869DFG,/experiments/ENCSR839KAX/,0,0,0,0,1,1,0,0,1,0
ENCFF305FQD,/experiments/ENCSR840DRD/,0,0,1,1,0,0,0,1,0,0
ENCFF480LCY,/experiments/ENCSR840DRD/,0,0,1,1,0,0,0,1,0,0
ENCFF185GGV,/experiments/ENCSR841EQA/,0,0,0,0,0,0,0,0,0,0
ENCFF456KCB,/experiments/ENCSR841EQA/,0,0,0,0,0,0,0,0,0,0
ENCFF701RMR,/experiments/ENCSR844RVX/,1,0,0,0,0,0,0,0,0,1
ENCFF073SAE,/experiments/ENCSR844RVX/,1,0,0,0,0,0,0,0,0,1
ENCFF669BXQ,/experiments/ENCSR845VGB/,0,0,0,0,0,0,0,1,0,0
ENCFF341WEI,/experiments/ENCSR845VGB/,0,0,0,0,0,0,0,1,0,0
ENCFF075JTX,/experiments/ENCSR856KEU/,0,1,0,0,1,0,0,1,0,0
ENCFF588ZBP,/experiments/ENCSR856KEU/,0,1,0,0,1,0,0,1,0,0
ENCFF022GWO,/experiments/ENCSR857ORY/,1,0,0,0,0,0,1,0,1,0
ENCFF337AFM,/experiments/ENCSR859PUB/,0,0,1,0,0,1,1,1,0,1
ENCFF916HAS,/experiments/ENCSR861GYE/,0,0,1,0,1,0,0,0,0,0
ENCFF794YIP,/experiments/ENCSR861GYE/,0,0,1,0,1,0,0,0,0,0
ENCFF109GPL,/experiments/ENCSR861PAR/,0,0,0,0,1,0,0,1,0,0
ENCFF724ERL,/experiments/ENCSR861PAR/,0,0,0,0,1,0,0,1,0,0
ENCFF818OSI,/experiments/ENCSR862QCH/,0,1,1,1,0,0,0,0,0,0
ENCFF936MBM,/experiments/ENCSR862QCH/,0,1,1,1,0,0,0,0,0,0
ENCFF476ASR,/experiments/ENCSR863ZGZ/,0,0,0,0,0,0,0,0,0,0
ENCFF947YWJ,/experiments/ENCSR864XNB/,0,0,0,1,0,0,0,0,0,0
ENCFF217PBP,/experiments/ENCSR867DSZ/,0,0,0,0,0,0,0,0,0,0
ENCFF741BIN,/experiments/ENCSR867DSZ/,0,0,0,0,0,0,0,0,0,0
ENCFF498FKK,/experiments/ENCSR867ZVK/,1,0,0,0,1,0,0,0,0,0
ENCFF010GZO,/experiments/ENCSR867ZVK/,1,0,0,0,1,0,0,0,0,0
ENCFF339KXC,/experiments/ENCSR869TOB/,1,0,1,0,1,0,0,0,1,1
ENCFF325JZX,/experiments/ENCSR871RTL/,0,0,1,0,0,0,1,0,0,0
ENCFF033JHH,/experiments/ENCSR876EYA/,0,1,0,0,0,0,0,0,0,1
ENCFF463HOI,/experiments/ENCSR876EYA/,0,1,0,0,0,0,0,0,0,1
ENCFF826QWS,/experiments/ENCSR878HWU/,0,0,0,0,0,0,1,0,0,0
ENCFF431WVH,/experiments/ENCSR881RJL/,1,0,0,0,0,0,0,1,0,0
ENCFF772NLB,/experiments/ENCSR886YYD/,0,1,0,0,0,0,0,1,0,0
ENCFF225HCD,/experiments/ENCSR887FHF/,1,1,0,0,0,0,0,0,0,0
ENCFF724UQB,/experiments/ENCSR887FHF/,1,1,0,0,0,0,0,0,0,0
ENCFF921GQG,/experiments/ENCSR887LPK/,0,0,0,0,0,0,1,0,0,0
ENCFF797UGN,/experiments/ENCSR887LPK/,0,0,0,0,0,0,1,0,0,0
ENCFF984MPJ,/experiments/ENCSR888YTT/,0,0,0,0,0,0,0,0,0,0
ENCFF109RNC,/experiments/ENCSR888YTT/,0,0,0,0,0,0,0,0,0,0
ENCFF658FIC,/experiments/ENCSR891RIC/,0,0,0,0,0,0,0,0,1,0
ENCFF742IAV,/experiments/ENCSR891RIC/,0,0,0,0,0,0,0,0,1,0
ENCFF024VZT,/experiments/ENCSR893EFU/,0,0,0,0,0,0,1,0,1,0
ENCFF259KOV,/experiments/ENCSR893EFU/,0,0,0,0,0,0,1,0,1,0
ENCFF451BKG,/experiments/ENCSR893NWB/,0,0,0,0,0,0,0,0,0,0
ENCFF500BLJ,/experiments/ENCSR893NWB/,0,0,0,0,0,0,0,0,0,0
ENCFF567UMG,/experiments/ENCSR893RAV/,0,0,0,0,0,0,0,1,1,0
ENCFF270BLT,/experiments/ENCSR893RAV/,0,0,0,0,0,0,0,1,1,0
ENCFF126HSC,/experiments/ENCSR895TTM/,1,0,0,0,0,0,0,0,0,0
ENCFF895XZY,/experiments/ENCSR898ZCL/,1,0,1,0,0,0,1,0,1,0
ENCFF956TUZ,/experiments/ENCSR902XTJ/,0,0,0,0,0,0,0,1,0,1
ENCFF096YYD,/experiments/ENCSR903PRV/,0,0,0,0,0,0,0,0,0,0
ENCFF099LFN,/experiments/ENCSR903PRV/,0,0,0,0,0,0,0,0,0,0
ENCFF233ZOI,/experiments/ENCSR903PRV/,0,0,0,0,0,0,0,0,0,0
ENCFF580QMH,/experiments/ENCSR903PRV/,0,0,0,0,0,0,0,0,0,0
ENCFF214SLR,/experiments/ENCSR903PRV/,0,0,0,0,0,0,0,0,0,0
ENCFF646DAJ,/experiments/ENCSR906ZJF/,0,0,0,0,0,1,1,0,0,0
ENCFF012LSN,/experiments/ENCSR906ZJF/,0,0,0,0,0,1,1,0,0,0
ENCFF483ETG,/experiments/ENCSR907EBB/,0,0,0,1,0,1,0,0,0,0
ENCFF824KNR,/experiments/ENCSR907GUB/,1,0,0,0,0,0,0,0,0,0
ENCFF058CEF,/experiments/ENCSR907GUB/,1,0,0,0,0,0,0,0,0,0
ENCFF725ITK,/experiments/ENCSR910LAN/,1,0,1,0,1,1,0,0,0,0
ENCFF263CCY,/experiments/ENCSR911RWF/,0,0,0,0,1,0,0,0,0,1
ENCFF977OER,/experiments/ENCSR911RWF/,0,0,0,0,1,0,0,0,0,1
ENCFF669MVS,/experiments/ENCSR916SRV/,0,0,0,1,0,0,0,0,0,0
ENCFF085PRU,/experiments/ENCSR916SRV/,0,0,0,1,0,0,0,0,0,0
ENCFF834HXI,/experiments/ENCSR916XIV/,0,1,0,0,0,1,0,0,0,0
ENCFF408PDH,/experiments/ENCSR916XIV/,0,1,0,0,0,1,0,0,0,0
ENCFF762UXF,/experiments/ENCSR919HSE/,0,1,0,0,0,0,0,1,0,1
ENCFF860GJP,/experiments/ENCSR919HSE/,0,1,0,0,0,0,0,1,0,1
ENCFF184DBI,/experiments/ENCSR921SHJ/,0,0,0,0,1,0,0,1,1,0
ENCFF172XZS,/experiments/ENCSR921SXC/,0,1,0,0,0,0,0,0,0,1
ENCFF039NQM,/experiments/ENCSR921SXC/,0,1,0,0,0,0,0,0,0,1
ENCFF010ECT,/experiments/ENCSR922WJV/,0,0,0,0,1,0,1,0,0,0
ENCFF754BZY,/experiments/ENCSR922WJV/,0,0,0,0,1,0,1,0,0,0
ENCFF782ZSQ,/experiments/ENCSR923NKN/,0,0,0,0,0,1,0,0,0,0
ENCFF992HTJ,/experiments/ENCSR923NKN/,0,0,0,0,0,1,0,0,0,0
ENCFF558NTZ,/experiments/ENCSR924OLO/,0,1,1,0,0,0,0,0,1,0
ENCFF017BEN,/experiments/ENCSR925TYQ/,1,0,0,0,1,0,0,0,0,1
ENCFF467KQF,/experiments/ENCSR925ZRV/,0,0,1,0,1,0,0,0,0,1
ENCFF803XPM,/experiments/ENCSR927XDB/,0,0,0,0,1,1,0,0,0,0
ENCFF151JUK,/experiments/ENCSR930BZL/,0,1,0,0,1,0,1,0,0,0
ENCFF943MML,/experiments/ENCSR930BZL/,0,1,0,0,1,0,1,0,0,0
ENCFF904EOE,/experiments/ENCSR937QWU/,0,0,0,0,0,0,0,0,0,0
ENCFF795YNY,/experiments/ENCSR937QWU/,0,0,0,0,0,0,0,0,0,0
ENCFF101IFB,/experiments/ENCSR937RSF/,0,0,0,0,0,0,0,0,0,0
ENCFF136QXT,/experiments/ENCSR937RSF/,0,0,0,0,0,0,0,0,0,0
ENCFF036XAD,/experiments/ENCSR941GJG/,1,0,0,0,1,0,1,0,1,1
ENCFF820EYG,/experiments/ENCSR943MHU/,1,0,0,1,0,0,0,1,0,0
ENCFF082JRS,/experiments/ENCSR943MHU/,1,0,0,1,0,0,0,1,0,0
ENCFF753WOC,/experiments/ENCSR943ZKM/,0,0,0,1,0,0,0,0,0,0
ENCFF969KXX,/experiments/ENCSR947JVR/,0,0,0,0,0,0,0,1,0,0
ENCFF370UVC,/experiments/ENCSR947JVR/,0,0,0,0,0,0,0,1,0,0
ENCFF494AAJ,/experiments/ENCSR950WBG/,0,0,0,0,0,0,0,0,1,1
ENCFF671DQC,/experiments/ENCSR952RGL/,1,0,0,1,0,0,0,0,0,0
ENCFF122YZY,/experiments/ENCSR952UOL/,1,1,0,1,0,0,1,0,0,0
ENCFF935EPG,/experiments/ENCSR953ZOA/,1,0,0,0,0,0,1,0,0,0
ENCFF244ZIB,/experiments/ENCSR953ZOA/,1,0,0,0,0,0,1,0,0,0
ENCFF662IWF,/experiments/ENCSR958FKZ/,0,0,1,0,0,0,0,0,0,0
ENCFF484RUL,/experiments/ENCSR958FKZ/,0,0,1,0,0,0,0,0,0,0
ENCFF309BBY,/experiments/ENCSR960OKV/,0,0,0,0,0,0,0,0,1,0
ENCFF354CYD,/experiments/ENCSR961NOR/,0,0,0,0,0,1,0,0,0,1
ENCFF768ZBD,/experiments/ENCSR961NOR/,0,0,0,0,0,1,0,0,0,1
ENCFF932HYJ,/experiments/ENCSR961OKA/,0,0,0,0,0,0,0,0,0,0
ENCFF834FSL,/experiments/ENCSR961OKA/,0,0,0,0,0,0,0,0,0,0
ENCFF386YUM,/experiments/ENCSR964VOX/,0,0,0,0,1,0,0,0,0,1
ENCFF656OVN,/experiments/ENCSR964VOX/,0,0,0,0,1,0,0,0,0,1
ENCFF617MDS,/experiments/ENCSR965DLL/,0,0,0,1,0,1,0,0,0,0
ENCFF315AQY,/experiments/ENCSR965DLL/,0,0,0,1,0,1,0,0,0,0
ENCFF479WLK,/experiments/ENCSR970FEW/,0,0,1,0,0,0,0,1,1,0
ENCFF560TLH,/experiments/ENCSR970FEW/,0,0,1,0,0,0,0,1,1,0
ENCFF961JRQ,/experiments/ENCSR970NKP/,0,0,0,0,1,0,1,0,0,0
ENCFF110KUU,/experiments/ENCSR970NKP/,0,0,0,0,1,0,1,0,0,0
ENCFF733GMZ,/experiments/ENCSR973HOJ/,0,0,0,1,0,1,0,0,0,0
ENCFF074OYO,/experiments/ENCSR973HOJ/,0,0,0,1,0,1,0,0,0,0
ENCFF399XVR,/experiments/ENCSR975KIR/,0,0,0,0,0,0,0,0,0,0
ENCFF383VVS,/experiments/ENCSR975KIR/,0,0,0,0,0,0,0,0,0,0
ENCFF720COV,/experiments/ENCSR977GTT/,0,0,1,0,0,0,1,0,0,1
ENCFF601DRB,/experiments/ENCSR977OXG/,0,0,0,0,0,0,0,0,0,0
ENCFF397TFH,/experiments/ENCSR977OXG/,0,0,0,0,0,0,0,0,0,0
ENCFF698YHW,/experiments/ENCSR978JXM/,0,0,1,0,0,0,0,0,0,0
ENCFF920RKR,/experiments/ENCSR979EWD/,0,0,0,0,0,0,0,1,0,0
ENCFF659GPS,/experiments/ENCSR979EWD/,0,0,0,0,0,0,0,1,0,0
ENCFF989UNR,/experiments/ENCSR981WKN/,0,0,1,0,0,0,0,0,0,0
ENCFF019TEQ,/experiments/ENCSR981WKN/,0,0,1,0,0,0,0,0,0,0
ENCFF078WXK,/experiments/ENCSR986HXA/,0,0,0,0,0,0,0,0,0,1
ENCFF591SSP,/experiments/ENCSR987FTF/,0,0,0,0,0,0,0,0,0,0
ENCFF172GUS,/experiments/ENCSR987FTF/,0,0,0,0,0,0,0,0,0,0
ENCFF687SEY,/experiments/ENCSR987NYS/,0,0,1,0,0,1,0,0,0,0
ENCFF545IVO,/experiments/ENCSR987NYS/,0,0,1,0,0,1,0,0,0,0
ENCFF374PSI,/experiments/ENCSR989SMC/,0,0,1,1,0,0,0,0,0,0
ENCFF836JKJ,/experiments/ENCSR989SMC/,0,0,1,1,0,0,0,0,0,0
ENCFF816JAS,/experiments/ENCSR989VIY/,1,0,1,0,0,0,0,0,0,0
ENCFF017IOI,/experiments/ENCSR989VIY/,1,0,1,0,0,0,0,0,0,0
ENCFF258COW,/experiments/ENCSR991LWQ/,0,0,0,1,1,0,1,0,0,0
ENCFF476NYI,/experiments/ENCSR993FMY/,1,1,0,1,0,0,0,0,0,0
ENCFF857CKQ,/experiments/ENCSR993FMY/,1,1,0,1,0,0,0,0,0,0
ENCFF768LZF,/experiments/ENCSR993OLA/,1,0,0,1,0,0,0,0,1,0
ENCFF518ZYS,/experiments/ENCSR993OLA/,1,0,0,1,0,0,0,0,1,0
ENCFF692JAV,/experiments/ENCSR999WKT/,1,0,0,0,0,0,0,0,0,0
ENCFF795YLW,/experiments/ENCSR999WKT/,1,0,0,0,0,0,0,0,0,0
ENCFF939DRW,/experiments/ENCSR999YGP/,0,0,0,0,1,0,1,0,0,0
ENCFF248ZFV,/experiments/ENCSR999YGP/,0,0,0,0,1,0,1,0,0,0
