Accession,Dataset,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
ENCFF350ROW,/experiments/ENCSR455VIA/,0,0,0,0,0,0,0,1,0,0
ENCFF529LSK,/experiments/ENCSR455VIA/,0,0,0,0,0,0,0,1,0,0
ENCFF261DJO,/experiments/ENCSR455VIA/,0,0,0,0,0,0,0,1,0,0
ENCFF942PFR,/experiments/ENCSR456KDF/,0,0,0,0,1,0,0,0,0,0
ENCFF637XDH,/experiments/ENCSR456SOX/,0,0,1,0,0,0,0,0,1,0
ENCFF003PTJ,/experiments/ENCSR456SOX/,0,0,1,0,0,0,0,0,1,0
ENCFF984PAZ,/experiments/ENCSR456SOX/,0,0,1,0,0,0,0,0,1,0
ENCFF677FUH,/experiments/ENCSR456SOX/,0,0,1,0,0,0,0,0,1,0
ENCFF441HRO,/experiments/ENCSR457ILW/,1,1,0,0,0,0,1,0,0,0
ENCFF817YDV,/experiments/ENCSR457ILW/,1,1,0,0,0,0,1,0,0,0
ENCFF525ZLD,/experiments/ENCSR457ILW/,1,1,0,0,0,0,1,0,0,0
ENCFF600PWA,/experiments/ENCSR457JOG/,0,0,0,1,0,1,0,0,0,1
ENCFF291SRO,/experiments/ENCSR457RVC/,0,0,0,1,0,0,0,0,0,0
ENCFF079YTO,/experiments/ENCSR458AOS/,0,0,0,1,0,1,0,0,0,0
ENCFF526GVQ,/experiments/ENCSR458AOS/,0,0,0,1,0,1,0,0,0,0
ENCFF052KGA,/experiments/ENCSR458LIB/,0,1,0,0,0,0,0,0,1,0
ENCFF007TOP,/experiments/ENCSR458LIB/,0,1,0,0,0,0,0,0,1,0
ENCFF907CWH,/experiments/ENCSR458LIB/,0,1,0,0,0,0,0,0,1,0
ENCFF458WNO,/experiments/ENCSR458LIB/,0,1,0,0,0,0,0,0,1,0
ENCFF578XLP,/experiments/ENCSR458LIB/,0,1,0,0,0,0,0,0,1,0
ENCFF294BAO,/experiments/ENCSR458LIB/,0,1,0,0,0,0,0,0,1,0
ENCFF917MKA,/experiments/ENCSR459CXJ/,0,0,0,0,0,0,0,0,1,0
ENCFF157DJN,/experiments/ENCSR459CXJ/,0,0,0,0,0,0,0,0,1,0
ENCFF167BPY,/experiments/ENCSR462XTM/,0,0,0,0,0,1,0,0,1,0
ENCFF333LUA,/experiments/ENCSR462XTM/,0,0,0,0,0,1,0,0,1,0
ENCFF858RHD,/experiments/ENCSR464ETX/,0,0,0,0,0,0,0,0,1,0
ENCFF362OFY,/experiments/ENCSR464ETX/,0,0,0,0,0,0,0,0,1,0
ENCFF210VHC,/experiments/ENCSR464ETX/,0,0,0,0,0,0,0,0,1,0
ENCFF810EVZ,/experiments/ENCSR464ETX/,0,0,0,0,0,0,0,0,1,0
ENCFF018FDS,/experiments/ENCSR464TKV/,0,0,0,0,0,0,0,0,0,0
ENCFF621IZU,/experiments/ENCSR464TKV/,0,0,0,0,0,0,0,0,0,0
ENCFF517TSE,/experiments/ENCSR466SUZ/,1,0,0,0,0,0,1,0,0,1
ENCFF598MJL,/experiments/ENCSR466SUZ/,1,0,0,0,0,0,1,0,0,1
ENCFF310MUP,/experiments/ENCSR467LJT/,0,0,1,0,0,1,0,0,0,0
ENCFF058ZKZ,/experiments/ENCSR467MSP/,1,0,0,0,0,1,0,0,0,0
ENCFF963SJQ,/experiments/ENCSR467YCD/,1,0,1,0,1,0,0,0,1,0
ENCFF402JXB,/experiments/ENCSR467YCD/,1,0,1,0,1,0,0,0,1,0
ENCFF156JWD,/experiments/ENCSR468AKF/,0,0,0,0,0,0,1,1,0,0
ENCFF726OGS,/experiments/ENCSR468AKF/,0,0,0,0,0,0,1,1,0,0
ENCFF490CTH,/experiments/ENCSR468AKF/,0,0,0,0,0,0,1,1,0,0
ENCFF551FHH,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF497CUV,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF461HIP,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF666OGL,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF925NBM,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF244DOB,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF977WQN,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF999PLN,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF135VOG,/experiments/ENCSR468OVW/,0,0,0,1,0,1,0,1,0,0
ENCFF844FEA,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF974JGY,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF157XZN,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF922IHT,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF067LGT,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF786HSP,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF876QLC,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF606CPB,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF055GTW,/experiments/ENCSR468ZXN/,0,0,0,0,0,0,0,0,0,0
ENCFF881MKS,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF954GWE,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF332ZOT,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF856MHX,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF106ZGX,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF726EBG,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF388BUS,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF745FZP,/experiments/ENCSR469VGZ/,0,0,0,0,1,0,0,1,0,1
ENCFF221OAG,/experiments/ENCSR470QCE/,0,0,0,0,0,0,1,0,0,0
ENCFF457GGM,/experiments/ENCSR471DVS/,0,0,0,0,0,0,0,0,1,0
ENCFF946IXC,/experiments/ENCSR471DVS/,0,0,0,0,0,0,0,0,1,0
ENCFF408UNC,/experiments/ENCSR471RHG/,1,0,0,0,0,1,0,0,0,1
ENCFF835PJY,/experiments/ENCSR473LSX/,0,1,0,0,0,0,0,1,0,0
ENCFF001ZWS,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF001ZXG,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF001ZWQ,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF001ZWU,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF001ZWW,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF001ZWX,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF001ZWR,/experiments/ENCSR474GZQ/,0,1,0,1,0,0,0,0,0,0
ENCFF943SPF,/experiments/ENCSR474HQW/,0,0,0,1,0,0,0,0,0,1
ENCFF716WKO,/experiments/ENCSR475SYH/,0,0,1,0,0,0,0,0,1,1
ENCFF503BZM,/experiments/ENCSR475SYH/,0,0,1,0,0,0,0,0,1,1
ENCFF373PSV,/experiments/ENCSR475SYH/,0,0,1,0,0,0,0,0,1,1
ENCFF790FQW,/experiments/ENCSR475SYH/,0,0,1,0,0,0,0,0,1,1
ENCFF002DWM,/experiments/ENCSR475VQD/,0,0,0,0,0,1,0,1,0,0
ENCFF002DWN,/experiments/ENCSR475VQD/,0,0,0,0,0,1,0,1,0,0
ENCFF002EBB,/experiments/ENCSR475VQD/,0,0,0,0,0,1,0,1,0,0
ENCFF002EAW,/experiments/ENCSR475VQD/,0,0,0,0,0,1,0,1,0,0
ENCFF002DWJ,/experiments/ENCSR475VQD/,0,0,0,0,0,1,0,1,0,0
ENCFF218ASF,/experiments/ENCSR476SDZ/,0,0,0,0,0,0,0,0,1,1
ENCFF643TXW,/experiments/ENCSR476SDZ/,0,0,0,0,0,0,0,0,1,1
ENCFF255YNC,/experiments/ENCSR477IQW/,0,1,0,0,0,0,0,0,0,0
ENCFF023LQC,/experiments/ENCSR477IQW/,0,1,0,0,0,0,0,0,0,0
ENCFF375HRF,/experiments/ENCSR477IQW/,0,1,0,0,0,0,0,0,0,0
ENCFF094ZVE,/experiments/ENCSR477IQW/,0,1,0,0,0,0,0,0,0,0
ENCFF512CYT,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF578MLQ,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF070YBE,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF246LTW,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF522WXH,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF050ZJT,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF265VSL,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF930ENR,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF803LVR,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF198GVG,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF695VZI,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF986DMI,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF750DMY,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF475MAO,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF948EUG,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF446ZFF,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF175PZA,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF505KRD,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF762MHA,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF997KAI,/experiments/ENCSR477RTP/,0,0,0,0,0,0,0,1,0,0
ENCFF110BTT,/experiments/ENCSR478SWA/,0,0,0,0,1,0,0,0,0,0
ENCFF313YFN,/experiments/ENCSR478SWA/,0,0,0,0,1,0,0,0,0,0
ENCFF595INY,/experiments/ENCSR480SNC/,0,1,0,0,0,0,0,1,0,0
ENCFF236GMO,/experiments/ENCSR480SNC/,0,1,0,0,0,0,0,1,0,0
ENCFF353ORD,/experiments/ENCSR482HQE/,1,1,0,0,0,1,0,0,0,0
ENCFF301EXM,/experiments/ENCSR482HQE/,1,1,0,0,0,1,0,0,0,0
ENCFF633XVC,/experiments/ENCSR482HQE/,1,1,0,0,0,1,0,0,0,0
ENCFF577EJV,/experiments/ENCSR483HUW/,1,0,0,0,0,0,0,0,0,0
ENCFF137CPJ,/experiments/ENCSR483HUW/,1,0,0,0,0,0,0,0,0,0
ENCFF977MCZ,/experiments/ENCSR483PGP/,0,0,1,0,0,0,0,1,0,1
ENCFF058UHE,/experiments/ENCSR483PGP/,0,0,1,0,0,0,0,1,0,1
ENCFF636DSI,/experiments/ENCSR484UAU/,1,0,1,0,1,0,1,0,0,0
ENCFF476JBF,/experiments/ENCSR484UAU/,1,0,1,0,1,0,1,0,0,0
ENCFF031EWA,/experiments/ENCSR484UAU/,1,0,1,0,1,0,1,0,0,0
ENCFF280WYH,/experiments/ENCSR485UQY/,0,0,1,0,1,0,0,0,0,0
ENCFF493CBT,/experiments/ENCSR485UQY/,0,0,1,0,1,0,0,0,0,0
ENCFF823WFD,/experiments/ENCSR486FMF/,0,0,0,1,1,1,0,0,1,0
ENCFF413ZZT,/experiments/ENCSR486KKY/,0,0,1,0,0,0,1,0,1,0
ENCFF702UYY,/experiments/ENCSR488PHT/,1,1,0,0,0,1,0,0,1,0
ENCFF217NRI,/experiments/ENCSR488PHT/,1,1,0,0,0,1,0,0,1,0
ENCFF062BWT,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF639WHU,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF747VCR,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF817WJD,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF443LQI,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF730SMZ,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF287UEE,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF278PEG,/experiments/ENCSR488VEQ/,0,0,0,0,0,0,0,1,0,0
ENCFF826OCN,/experiments/ENCSR489NAM/,0,0,0,0,0,0,0,0,0,0
ENCFF302WLX,/experiments/ENCSR489NAM/,0,0,0,0,0,0,0,0,0,0
ENCFF296GWV,/experiments/ENCSR489NAM/,0,0,0,0,0,0,0,0,0,0
ENCFF534XXU,/experiments/ENCSR489NAM/,0,0,0,0,0,0,0,0,0,0
ENCFF566ZHI,/experiments/ENCSR489NAM/,0,0,0,0,0,0,0,0,0,0
ENCFF350WGE,/experiments/ENCSR489NAM/,0,0,0,0,0,0,0,0,0,0
ENCFF234CDF,/experiments/ENCSR490UQP/,1,1,0,0,0,1,0,1,0,0
ENCFF199YKA,/experiments/ENCSR490UQP/,1,1,0,0,0,1,0,1,0,0
ENCFF904FEY,/experiments/ENCSR493IAY/,0,0,0,0,1,0,0,0,0,0
ENCFF118KTP,/experiments/ENCSR493IAY/,0,0,0,0,1,0,0,0,0,0
ENCFF364YMS,/experiments/ENCSR493IAY/,0,0,0,0,1,0,0,0,0,0
ENCFF297WPP,/experiments/ENCSR493IQY/,0,0,1,0,1,0,1,1,0,0
ENCFF141YKM,/experiments/ENCSR493VDS/,0,0,0,0,0,0,0,0,0,0
ENCFF576PPN,/experiments/ENCSR493VDS/,0,0,0,0,0,0,0,0,0,0
ENCFF346TTY,/experiments/ENCSR493VDS/,0,0,0,0,0,0,0,0,0,0
ENCFF830OFV,/experiments/ENCSR493VDS/,0,0,0,0,0,0,0,0,0,0
ENCFF929TRF,/experiments/ENCSR494IWJ/,1,1,0,0,1,0,0,0,1,1
ENCFF981HVE,/experiments/ENCSR495INQ/,0,0,0,0,0,0,1,0,0,0
ENCFF656BUQ,/experiments/ENCSR495INQ/,0,0,0,0,0,0,1,0,0,0
ENCFF287YTW,/experiments/ENCSR495INQ/,0,0,0,0,0,0,1,0,0,0
ENCFF618HHF,/experiments/ENCSR496PSH/,0,1,0,0,0,0,0,0,0,0
ENCFF407CBJ,/experiments/ENCSR496PSH/,0,1,0,0,0,0,0,0,0,0
ENCFF475PFS,/experiments/ENCSR496PSH/,0,1,0,0,0,0,0,0,0,0
ENCFF069NRJ,/experiments/ENCSR496UER/,0,0,0,0,0,0,0,0,0,0
ENCFF217ORD,/experiments/ENCSR496UJY/,0,0,1,0,0,0,1,0,1,0
ENCFF009LNO,/experiments/ENCSR496UJY/,0,0,1,0,0,0,1,0,1,0
ENCFF475DAF,/experiments/ENCSR497NLU/,0,1,0,0,0,0,0,0,0,0
ENCFF865RLI,/experiments/ENCSR497NLU/,0,1,0,0,0,0,0,0,0,0
ENCFF646FVN,/experiments/ENCSR498FCF/,0,0,1,0,0,1,0,0,0,0
ENCFF986AZQ,/experiments/ENCSR498FCF/,0,0,1,0,0,1,0,0,0,0
ENCFF326WQU,/experiments/ENCSR498GAH/,1,0,0,1,0,0,1,0,0,1
ENCFF246JKD,/experiments/ENCSR498GAH/,1,0,0,1,0,0,1,0,0,1
ENCFF969PYK,/experiments/ENCSR498JAW/,0,0,0,0,0,0,1,0,0,1
ENCFF437CEP,/experiments/ENCSR498JAW/,0,0,0,0,0,0,1,0,0,1
ENCFF222WRH,/experiments/ENCSR498JAW/,0,0,0,0,0,0,1,0,0,1
ENCFF477EWQ,/experiments/ENCSR498JAW/,0,0,0,0,0,0,1,0,0,1
ENCFF758JPL,/experiments/ENCSR498JAW/,0,0,0,0,0,0,1,0,0,1
ENCFF225DWI,/experiments/ENCSR498RLX/,1,0,0,1,0,0,1,1,0,0
ENCFF732VFV,/experiments/ENCSR498RLX/,1,0,0,1,0,0,1,1,0,0
ENCFF997MYX,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF553SLM,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF913WQN,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF351QPU,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF400FPY,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF447QXO,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF088UUB,/experiments/ENCSR498SCU/,1,0,0,0,0,0,0,0,0,0
ENCFF396RMP,/experiments/ENCSR499IFY/,0,0,1,1,1,1,0,0,0,0
ENCFF358GNR,/experiments/ENCSR499IFY/,0,0,1,1,1,1,0,0,0,0
ENCFF078AGI,/experiments/ENCSR499IFY/,0,0,1,1,1,1,0,0,0,0
ENCFF530TVL,/experiments/ENCSR499IFY/,0,0,1,1,1,1,0,0,0,0
ENCFF396YNZ,/experiments/ENCSR499IFY/,0,0,1,1,1,1,0,0,0,0
ENCFF045WQF,/experiments/ENCSR499IFY/,0,0,1,1,1,1,0,0,0,0
ENCFF517DAT,/experiments/ENCSR499PZA/,0,0,0,0,0,0,1,0,0,0
ENCFF251AML,/experiments/ENCSR499PZA/,0,0,0,0,0,0,1,0,0,0
ENCFF622GSA,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF102VOP,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF775EOH,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF675UCD,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF156VGB,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF931ANB,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF360UWE,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF506EOA,/experiments/ENCSR499UQO/,0,0,0,0,0,1,0,0,1,0
ENCFF670XUB,/experiments/ENCSR501FWC/,0,0,0,0,0,0,0,0,0,1
ENCFF849DKX,/experiments/ENCSR501FWC/,0,0,0,0,0,0,0,0,0,1
ENCFF622JSG,/experiments/ENCSR501FWC/,0,0,0,0,0,0,0,0,0,1
ENCFF796XFP,/experiments/ENCSR501FWC/,0,0,0,0,0,0,0,0,0,1
ENCFF744INK,/experiments/ENCSR502FPR/,0,1,0,1,0,0,1,1,0,0
ENCFF043VZT,/experiments/ENCSR502FPR/,0,1,0,1,0,0,1,1,0,0
ENCFF292EVX,/experiments/ENCSR502FPR/,0,1,0,1,0,0,1,1,0,0
ENCFF513RET,/experiments/ENCSR502GWQ/,1,1,0,0,0,0,0,1,0,0
ENCFF098RZZ,/experiments/ENCSR502NDK/,0,0,0,0,0,1,0,0,0,1
ENCFF698BGB,/experiments/ENCSR502NDK/,0,0,0,0,0,1,0,0,0,1
ENCFF463POG,/experiments/ENCSR502NDK/,0,0,0,0,0,1,0,0,0,1
ENCFF227QSK,/experiments/ENCSR502NYH/,0,1,0,0,0,0,0,0,1,0
ENCFF523KQN,/experiments/ENCSR502NYH/,0,1,0,0,0,0,0,0,1,0
ENCFF634TXD,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF806JEL,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF339BYV,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF521VPX,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF951KHW,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF438CMX,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF998FIO,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF121YNS,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF589IAD,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF121GSG,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF629IFT,/experiments/ENCSR503BEM/,0,1,0,1,1,0,0,0,0,0
ENCFF002DWT,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF002DWS,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF002DWW,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF002DWV,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF002DWQ,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF002DVV,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF467FQB,/experiments/ENCSR503HIB/,0,0,0,1,0,0,0,0,0,0
ENCFF930IMA,/experiments/ENCSR503JJC/,1,0,1,0,0,1,0,0,1,0
ENCFF273BGJ,/experiments/ENCSR503JJC/,1,0,1,0,0,1,0,0,1,0
ENCFF742CGJ,/experiments/ENCSR503JJC/,1,0,1,0,0,1,0,0,1,0
ENCFF924JWD,/experiments/ENCSR503JJC/,1,0,1,0,0,1,0,0,1,0
ENCFF830BSV,/experiments/ENCSR503RWO/,0,0,0,0,0,0,1,0,1,0
ENCFF957SXL,/experiments/ENCSR503RWO/,0,0,0,0,0,0,1,0,1,0
ENCFF727ALC,/experiments/ENCSR503UFM/,0,0,0,0,0,0,0,0,1,0
ENCFF788GON,/experiments/ENCSR503UFM/,0,0,0,0,0,0,0,0,1,0
ENCFF718NSX,/experiments/ENCSR503UFM/,0,0,0,0,0,0,0,0,1,0
ENCFF162DGR,/experiments/ENCSR503UNA/,0,1,0,0,0,0,0,0,0,0
ENCFF967NHN,/experiments/ENCSR503UNA/,0,1,0,0,0,0,0,0,0,0
ENCFF016MMS,/experiments/ENCSR503UNA/,0,1,0,0,0,0,0,0,0,0
ENCFF279OFZ,/experiments/ENCSR503UNA/,0,1,0,0,0,0,0,0,0,0
ENCFF252GDO,/experiments/ENCSR503UNA/,0,1,0,0,0,0,0,0,0,0
ENCFF620FOV,/experiments/ENCSR503UNA/,0,1,0,0,0,0,0,0,0,0
ENCFF686ROX,/experiments/ENCSR504KZE/,0,0,1,0,1,0,1,0,0,0
ENCFF803BOW,/experiments/ENCSR504WYA/,0,0,0,0,0,1,0,0,0,0
ENCFF789LVT,/experiments/ENCSR504WYA/,0,0,0,0,0,1,0,0,0,0
ENCFF123JGV,/experiments/ENCSR504WYA/,0,0,0,0,0,1,0,0,0,0
ENCFF830AJL,/experiments/ENCSR504WYA/,0,0,0,0,0,1,0,0,0,0
ENCFF860PAO,/experiments/ENCSR506QJJ/,0,1,0,0,0,0,0,0,0,1
ENCFF060TGU,/experiments/ENCSR506QJJ/,0,1,0,0,0,0,0,0,0,1
ENCFF930GXH,/experiments/ENCSR506QJJ/,0,1,0,0,0,0,0,0,0,1
ENCFF897ZAK,/experiments/ENCSR506QJJ/,0,1,0,0,0,0,0,0,0,1
ENCFF168KYD,/experiments/ENCSR506QJJ/,0,1,0,0,0,0,0,0,0,1
ENCFF546IFJ,/experiments/ENCSR506QJJ/,0,1,0,0,0,0,0,0,0,1
ENCFF977GSY,/experiments/ENCSR507DQC/,0,1,0,0,0,0,0,0,0,0
ENCFF473TQJ,/experiments/ENCSR507DQC/,0,1,0,0,0,0,0,0,0,0
ENCFF190YPM,/experiments/ENCSR507GFJ/,0,1,0,0,0,0,0,1,0,0
ENCFF382HGK,/experiments/ENCSR507GFJ/,0,1,0,0,0,0,0,1,0,0
ENCFF827XWN,/experiments/ENCSR507XBY/,0,0,0,0,1,1,0,0,0,0
ENCFF666NIU,/experiments/ENCSR508FVM/,0,0,0,1,0,0,0,0,1,1
ENCFF123LBK,/experiments/ENCSR508FVM/,0,0,0,1,0,0,0,0,1,1
ENCFF721TOO,/experiments/ENCSR508FVM/,0,0,0,1,0,0,0,0,1,1
ENCFF596OAL,/experiments/ENCSR510GRY/,1,0,0,0,0,1,0,0,1,0
ENCFF406XLP,/experiments/ENCSR510GRY/,1,0,0,0,0,1,0,0,1,0
ENCFF639RTQ,/experiments/ENCSR510ITB/,0,0,0,0,0,0,1,0,1,0
ENCFF970FYA,/experiments/ENCSR511GQA/,1,0,0,1,0,0,0,0,1,1
ENCFF842IUG,/experiments/ENCSR511PFY/,1,0,0,1,0,0,0,0,1,0
ENCFF160IZW,/experiments/ENCSR511PFY/,1,0,0,1,0,0,0,0,1,0
ENCFF002DXB,/experiments/ENCSR512CWR/,0,1,0,0,1,0,0,0,0,0
ENCFF519LXB,/experiments/ENCSR512CWR/,0,1,0,0,1,0,0,0,0,0
ENCFF808ALS,/experiments/ENCSR512CWR/,0,1,0,0,1,0,0,0,0,0
ENCFF002DWZ,/experiments/ENCSR512CWR/,0,1,0,0,1,0,0,0,0,0
ENCFF002DWY,/experiments/ENCSR512CWR/,0,1,0,0,1,0,0,0,0,0
ENCFF050CPH,/experiments/ENCSR514QHN/,0,0,0,0,0,0,0,0,0,0
ENCFF396CDS,/experiments/ENCSR514QHN/,0,0,0,0,0,0,0,0,0,0
ENCFF047XAX,/experiments/ENCSR515DVK/,0,0,0,0,0,0,0,1,0,0
ENCFF002EPP,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPE,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPG,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPC,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPT,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPF,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPJ,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPR,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPL,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPO,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF002EPN,/experiments/ENCSR515EWI/,1,1,0,0,0,0,0,0,0,1
ENCFF509TIQ,/experiments/ENCSR515PDV/,0,0,0,0,0,0,0,0,0,0
ENCFF730KLO,/experiments/ENCSR515PDV/,0,0,0,0,0,0,0,0,0,0
ENCFF294VPB,/experiments/ENCSR516JCM/,1,0,0,1,0,1,0,0,0,0
ENCFF067FNH,/experiments/ENCSR516JCM/,1,0,0,1,0,1,0,0,0,0
ENCFF032URK,/experiments/ENCSR516RTV/,0,0,0,1,0,0,0,0,0,0
ENCFF980LLI,/experiments/ENCSR516RTV/,0,0,0,1,0,0,0,0,0,0
ENCFF415GQM,/experiments/ENCSR517NHP/,0,0,0,0,0,0,0,0,0,1
